season,week,celebrity,total_score,estimated_votes,vote_share,method,is_eliminated,popularity,viewers,optimization_success
9,7,Kelly Osbourne,26.0,235875,0.148629619713886,percent,False,0.191103,31.740000000000006,True
9,8,Joanna Krupa,26.0,321451,0.18992675023420913,percent,False,0.423662,33.85,True
9,8,Aaron Carter,25.0,307232,0.18152571466039738,percent,True,0.29042,33.85,True
9,8,Mya,29.5,435603,0.2573726239645525,percent,False,1.0,33.85,True
9,8,Donny Osmond,25.0,307233,0.1815260175905258,percent,False,0.156875,33.85,True
9,8,Kelly Osbourne,25.5,320981,0.18964889355031533,percent,False,0.191103,33.85,True
9,9,Joanna Krupa,27.0,344404,0.19759251622604102,percent,True,0.423662,34.86,True
9,9,Mya,28.9999,545572,0.3130072647763296,percent,False,1.0,34.86,True
9,9,Donny Osmond,24.666600000000003,382533,0.21946838227002588,percent,False,0.156875,34.86,True
9,9,Kelly Osbourne,25.9998,470491,0.26993183672760357,percent,False,0.191103,34.86,True
9,10,Mya,28.333199999999998,704056,0.3546879925269287,percent,False,1.0,39.7,
9,10,Donny Osmond,28.9998,689922,0.347567894379267,percent,False,0.156875,39.7,
9,10,Kelly Osbourne,25.2222,591022,0.29774411309380433,percent,False,0.191103,39.7,
10,1,Aiden Turner,15.0,83061,0.06867382104808971,percent,False,0.1987,24.19,
10,1,Shannen Doherty,18.0,100401,0.08301043016223417,percent,False,0.031274,24.19,
10,1,Niecy Nash,18.0,101234,0.08369921626168729,percent,False,0.041848,24.19,
10,1,Buzz Aldrin,14.0,77174,0.06380633175803578,percent,False,0.121455,24.19,
10,1,Chad Ochocinco,18.0,102237,0.08452835496639391,percent,False,0.1987,24.19,
10,1,Evan Lysacek,23.0,135344,0.11190045824885232,percent,False,0.12866,24.19,
10,1,Pamela Anderson,21.0,123956,0.10248509432494037,percent,False,0.561921,24.19,
10,1,Nicole Scherzinger,25.0,149167,0.1233293388409772,percent,False,0.328573,24.19,
10,1,Erin Andrews,21.0,128174,0.10597241286070364,percent,False,1.0,24.19,
10,1,Kate Gosselin,16.0,94082,0.07778552506638929,percent,False,0.997863,24.19,
10,1,Jake Pavelka,20.0,114672,0.09480901646169648,percent,False,0.095078,24.19,
10,2,Aiden Turner,19.0,152698,0.0819856374930539,percent,False,0.1987,37.25,True
10,2,Shannen Doherty,20.0,49744,0.02670812422122085,percent,True,0.031274,37.25,True
10,2,Niecy Nash,21.0,164968,0.0885732193533174,percent,False,0.041848,37.25,True
10,2,Buzz Aldrin,12.0,117471,0.06307190767834708,percent,False,0.121455,37.25,True
10,2,Chad Ochocinco,16.0,137288,0.07371188010327726,percent,False,0.1987,37.25,True
10,2,Evan Lysacek,24.0,197221,0.105890650081861,percent,False,0.12866,37.25,True
10,2,Pamela Anderson,22.0,182315,0.09788735857581202,percent,False,0.561921,37.25,True
10,2,Nicole Scherzinger,28.0,209383,0.11242016623199573,percent,False,0.328573,37.25,True
10,2,Erin Andrews,23.0,236709,0.1270918166514536,percent,False,1.0,37.25,True
10,2,Kate Gosselin,15.0,256803,0.1378810382544615,percent,False,0.997863,37.25,True
10,2,Jake Pavelka,20.0,157899,0.08477820135519959,percent,False,0.095078,37.25,True
10,3,Aiden Turner,20.0,165411,0.09831285543995455,percent,False,0.1987,33.64999999999999,True
10,3,Niecy Nash,21.0,159486,0.09479094414519507,percent,False,0.041848,33.64999999999999,True
10,3,Buzz Aldrin,13.0,117146,0.06962596326062241,percent,True,0.121455,33.64999999999999,True
10,3,Chad Ochocinco,20.0,159453,0.09477164127371539,percent,False,0.1987,33.64999999999999,True
10,3,Evan Lysacek,26.0,204667,0.12164456016293718,percent,False,0.12866,33.64999999999999,True
10,3,Pamela Anderson,21.0,167746,0.09970023001524148,percent,False,0.561921,33.64999999999999,True
10,3,Nicole Scherzinger,23.0,165033,0.09808767243291153,percent,False,0.328573,33.64999999999999,True
10,3,Erin Andrews,23.0,224884,0.1336608417839219,percent,False,1.0,33.64999999999999,True
10,3,Kate Gosselin,15.0,157980,0.09389622898369746,percent,False,0.997863,33.64999999999999,True
10,3,Jake Pavelka,21.0,160694,0.09550906250180304,percent,False,0.095078,33.64999999999999,True
10,4,Aiden Turner,16.5,152851,0.08949096817696855,percent,True,0.1987,34.16,True
10,4,Niecy Nash,18.0,153117,0.08964684449333055,percent,False,0.041848,34.16,True
10,4,Chad Ochocinco,22.0,196460,0.11502335606994152,percent,False,0.1987,34.16,True
10,4,Evan Lysacek,26.0,229243,0.13421703494416976,percent,False,0.12866,34.16,True
10,4,Pamela Anderson,23.5,210256,0.1231004599819919,percent,False,0.561921,34.16,True
10,4,Nicole Scherzinger,25.0,200923,0.11763635239606363,percent,False,0.328573,34.16,True
10,4,Erin Andrews,19.5,213557,0.12503336379163066,percent,False,1.0,34.16,True
10,4,Kate Gosselin,16.0,188747,0.11050751735482962,percent,False,0.997863,34.16,True
10,4,Jake Pavelka,19.0,162848,0.09534410279107372,percent,False,0.095078,34.16,True
10,5,Niecy Nash,18.0,166965,0.0964276823034718,percent,False,0.041848,34.63,True
10,5,Chad Ochocinco,18.0,175277,0.10122844843890062,percent,False,0.1987,34.63,True
10,5,Evan Lysacek,27.0,259590,0.14992179648162407,percent,False,0.12866,34.63,True
10,5,Pamela Anderson,21.0,204880,0.11832535858481925,percent,False,0.561921,34.63,True
10,5,Nicole Scherzinger,29.0,254149,0.14677978931352756,percent,False,0.328573,34.63,True
10,5,Erin Andrews,22.0,262726,0.15173323099644384,percent,False,1.0,34.63,True
10,5,Kate Gosselin,15.0,192953,0.11143710463225878,percent,True,0.997863,34.63,True
10,5,Jake Pavelka,23.0,214960,0.12414658924895414,percent,False,0.095078,34.63,True
10,6,Niecy Nash,25.9998,192831,0.11761565262752391,percent,False,0.041848,32.79,True
10,6,Chad Ochocinco,30.999899999999997,241361,0.1472164227044419,percent,False,0.1987,32.79,True
10,6,Evan Lysacek,27.0,207559,0.12659911504392418,percent,False,0.12866,32.79,True
10,6,Pamela Anderson,29.9998,234021,0.14273904481033778,percent,False,0.561921,32.79,True
10,6,Nicole Scherzinger,35.9999,252259,0.15386344381442485,percent,False,0.328573,32.79,True
10,6,Erin Andrews,34.0,324649,0.19801716307017733,percent,False,1.0,32.79,True
10,6,Jake Pavelka,24.999899999999997,186820,0.11394915792916992,percent,True,0.095078,32.79,True
10,7,Niecy Nash,24.5,251638,0.15886255137453217,percent,False,0.041848,31.680000000000003,True
10,7,Chad Ochocinco,26.0,262203,0.1655320435132507,percent,False,0.1987,31.680000000000003,True
10,7,Evan Lysacek,27.0,268959,0.16979728908715463,percent,False,0.12866,31.680000000000003,True
10,7,Pamela Anderson,25.5,241449,0.15243021470258777,percent,True,0.561921,31.680000000000003,True
10,7,Nicole Scherzinger,27.0,243429,0.15367998549902714,percent,False,0.328573,31.680000000000003,True
10,7,Erin Andrews,25.5,316321,0.19969791582344773,percent,False,1.0,31.680000000000003,True
10,8,Niecy Nash,21.5,253061,0.15976050064321143,percent,True,0.041848,31.68,True
10,8,Chad Ochocinco,22.5,278016,0.17551503418085712,percent,False,0.1987,31.68,True
10,8,Evan Lysacek,26.5,323299,0.20410263757560526,percent,False,0.12866,31.68,True
10,8,Nicole Scherzinger,29.5,328055,0.20710567897166685,percent,False,0.328573,31.68,True
10,8,Erin Andrews,26.5,401570,0.25351614862865934,percent,False,1.0,31.68,True
10,9,Chad Ochocinco,26.0,361150,0.22410814709254223,percent,True,0.1987,32.23,True
10,9,Evan Lysacek,29.5,404583,0.25105984198706416,percent,False,0.12866,32.23,True
10,9,Nicole Scherzinger,29.5,368786,0.22884661860341798,percent,False,0.328573,32.23,True
10,9,Erin Andrews,28.0,476980,0.29598539231697574,percent,False,1.0,32.23,True
10,10,Evan Lysacek,26.888699999999996,602023,0.3188679045761291,percent,False,0.12866,37.76,
10,10,Nicole Scherzinger,28.7777,650734,0.3446684051927552,percent,False,0.328573,37.76,
10,10,Erin Andrews,26.9998,635243,0.3364636902311157,percent,False,1.0,37.76,
11,1,David Hasselhoff,15.0,38036,0.05780499627917129,percent,True,0.03986,13.159999999999998,True
11,1,Florence Henderson,18.0,50259,0.07638137346801455,percent,False,0.018831,13.159999999999998,True
11,1,Kyle Massey,23.0,60990,0.09269013054795526,percent,False,0.064936,13.159999999999998,True
11,1,Jennifer Grey,24.0,77581,0.1179046231255568,percent,False,1.0,13.159999999999998,True
11,1,Rick Fox,22.0,62474,0.09494589792258658,percent,False,0.357667,13.159999999999998,True
11,1,Kurt Warner,19.0,49325,0.07496241333704479,percent,False,0.083974,13.159999999999998,True
11,1,Margaret Cho,15.0,46588,0.07080316746555124,percent,False,0.357667,13.159999999999998,True
11,1,Michael Bolton,16.0,38815,0.05898997308428058,percent,False,0.075151,13.159999999999998,True
11,1,Brandy,23.0,73901,0.11231145619285507,percent,False,0.931477,13.159999999999998,True
11,1,The Situation,15.0,51574,0.07838017088411227,percent,False,0.938732,13.159999999999998,True
11,1,Audrina Patridge,19.0,51528,0.07831048675895451,percent,False,0.247342,13.159999999999998,True
11,1,Bristol Palin,18.0,56927,0.08651531093391711,percent,False,0.848744,13.159999999999998,True
11,2,Florence Henderson,19.0,53749,0.08168518181440862,percent,False,0.018831,13.159999999999998,True
11,2,Kyle Massey,22.0,59106,0.08982620654475829,percent,False,0.064936,13.159999999999998,True
11,2,Jennifer Grey,24.0,78602,0.11945533625967784,percent,False,1.0,13.159999999999998,True
11,2,Rick Fox,21.0,60419,0.09182216759242968,percent,False,0.357667,13.159999999999998,True
11,2,Kurt Warner,21.0,55234,0.08394290104946225,percent,False,0.083974,13.159999999999998,True
11,2,Margaret Cho,18.0,56641,0.08608126759095105,percent,False,0.357667,13.159999999999998,True
11,2,Michael Bolton,12.0,29494,0.044824368740644896,percent,True,0.075151,13.159999999999998,True
11,2,Brandy,21.0,68362,0.10389394506526295,percent,False,0.931477,13.159999999999998,True
11,2,The Situation,18.0,62703,0.0952932574234394,percent,False,0.938732,13.159999999999998,True
11,2,Audrina Patridge,23.0,63197,0.0960436992702948,percent,False,0.247342,13.159999999999998,True
11,2,Bristol Palin,22.0,70493,0.10713166864867027,percent,False,0.848744,13.159999999999998,True
11,3,Florence Henderson,20.0,56128,0.08530041352723762,percent,False,0.018831,13.16,True
11,3,Kyle Massey,23.0,61301,0.09316218727118929,percent,False,0.064936,13.16,True
11,3,Jennifer Grey,24.0,77976,0.11850509342088905,percent,False,1.0,13.16,True
11,3,Rick Fox,24.0,68501,0.10410484682806348,percent,False,0.357667,13.16,True
11,3,Kurt Warner,23.0,60014,0.09120611928407854,percent,False,0.083974,13.16,True
11,3,Margaret Cho,18.0,56191,0.08539650866173112,percent,True,0.357667,13.16,True
11,3,Brandy,24.0,77507,0.11779141705100334,percent,False,0.931477,13.16,True
11,3,The Situation,20.0,69116,0.10503913221539651,percent,False,0.938732,13.16,True
11,3,Audrina Patridge,26.0,70872,0.10770747704153971,percent,False,0.247342,13.16,True
11,3,Bristol Palin,19.0,60396,0.0917868046988713,percent,False,0.848744,13.16,True
11,4,Florence Henderson,17.5,60647,0.09216878269633146,percent,False,0.018831,13.16,True
11,4,Kyle Massey,20.0,65825,0.10003834495140619,percent,False,0.064936,13.16,True
11,4,Jennifer Grey,28.0,112340,0.17072946077572854,percent,False,1.0,13.16,True
11,4,Rick Fox,19.5,68730,0.1044525342063312,percent,False,0.357667,13.16,True
11,4,Kurt Warner,17.0,54777,0.08324721720634037,percent,False,0.083974,13.16,True
11,4,Brandy,24.0,95712,0.14545823332415492,percent,False,0.931477,13.16,True
11,4,The Situation,14.0,59745,0.09079748668447785,percent,True,0.938732,13.16,True
11,4,Audrina Patridge,23.0,77420,0.11765895941093552,percent,False,0.247342,13.16,True
11,4,Bristol Palin,16.0,62805,0.09544898074429393,percent,False,0.848744,13.16,True
11,5,Florence Henderson,21.0,65734,0.09989927159788746,percent,True,0.018831,13.16,True
11,5,Kyle Massey,20.0,69349,0.10539387569322764,percent,False,0.064936,13.16,True
11,5,Jennifer Grey,25.0,104472,0.158772344738997,percent,False,1.0,13.16,True
11,5,Rick Fox,24.0,81813,0.12433593689158326,percent,False,0.357667,13.16,True
11,5,Kurt Warner,24.0,72615,0.11035695925060646,percent,False,0.083974,13.16,True
11,5,Brandy,27.0,114469,0.17396579157635406,percent,False,0.931477,13.16,True
11,5,Audrina Patridge,23.0,72546,0.11025251440395406,percent,False,0.247342,13.16,True
11,5,Bristol Palin,18.0,77001,0.11702330584739007,percent,False,0.848744,13.16,True
11,6,Kyle Massey,29.999899999999997,74045,0.11252989346976007,percent,False,0.064936,13.159999999999998,True
11,6,Jennifer Grey,29.0,101455,0.15418653495887616,percent,False,1.0,13.159999999999998,True
11,6,Rick Fox,30.0,90164,0.13702794545489613,percent,False,0.357667,13.159999999999998,True
11,6,Kurt Warner,21.9999,89117,0.1354366927458828,percent,False,0.083974,13.159999999999998,True
11,6,Brandy,35.9999,145046,0.22043443860843048,percent,False,0.931477,13.159999999999998,True
11,6,Audrina Patridge,31.9998,57330,0.08712736681190024,percent,True,0.247342,13.159999999999998,True
11,6,Bristol Palin,27.9998,100843,0.15325712795025412,percent,False,0.848744,13.159999999999998,True
11,7,Kyle Massey,33.5,95216,0.14470488477606783,percent,False,0.064936,13.159999999999998,True
11,7,Jennifer Grey,36.5,118158,0.17957158484439772,percent,False,1.0,13.159999999999998,True
11,7,Rick Fox,34.5,92060,0.13990870824559212,percent,True,0.357667,13.159999999999998,True
11,7,Kurt Warner,35.0,102539,0.1558348151772219,percent,False,0.083974,13.159999999999998,True
11,7,Brandy,36.5,133091,0.20226632776809186,percent,False,0.931477,13.159999999999998,True
11,7,Bristol Palin,32.5,116936,0.1777136791886285,percent,False,0.848744,13.159999999999998,True
11,8,Kyle Massey,28.0,123818,0.18817345293815593,percent,False,0.064936,13.16,True
11,8,Jennifer Grey,28.5,153633,0.23348507136861832,percent,False,1.0,13.16,True
11,8,Kurt Warner,24.0,103901,0.15790499402120686,percent,True,0.083974,13.16,True
11,8,Brandy,28.5,152708,0.2320789480253288,percent,False,0.931477,13.16,True
11,8,Bristol Palin,23.5,123939,0.1883575336466902,percent,False,0.848744,13.16,True
11,9,Kyle Massey,29.0,169494,0.2575894927832641,percent,False,0.064936,13.16,True
11,9,Jennifer Grey,30.0,182680,0.2776289573829717,percent,False,1.0,13.16,True
11,9,Brandy,28.5,147141,0.22361870449605398,percent,True,0.931477,13.16,True
11,9,Bristol Palin,26.5,158685,0.24116284533771024,percent,False,0.848744,13.16,True
11,10,Kyle Massey,27.333199999999998,209722,0.31872688289898077,percent,False,0.064936,13.160000000000002,
11,10,Jennifer Grey,30.0,245160,0.37258337780742284,percent,False,1.0,13.160000000000002,
11,10,Bristol Palin,25.666600000000003,203118,0.3086897392935965,percent,False,0.848744,13.160000000000002,
12,1,Ralph Macchio,24.0,78913,0.1199287512499104,percent,False,0.265798,13.159999999999998,
12,1,Chelsea Kane,21.0,67428,0.10247342532171186,percent,False,0.302214,13.159999999999998,
12,1,Kirstie Alley,23.0,76109,0.11566791663014583,percent,False,0.482345,13.159999999999998,
12,1,Hines Ward,21.0,67602,0.10273793295008231,percent,False,0.254362,13.159999999999998,
12,1,Sugar Ray Leonard,17.0,52268,0.07943487309160799,percent,False,0.057633,13.159999999999998,
12,1,Chris Jericho,19.0,59327,0.09016222967498003,percent,False,0.044868,13.159999999999998,
12,1,Petra Nemcova,18.0,54791,0.08326956417804272,percent,False,0.043698,13.159999999999998,
12,1,Mike Catherwood,13.0,39299,0.05972506835252305,percent,False,0.292446,13.159999999999998,
12,1,Romeo,19.0,63080,0.09586695423295184,percent,False,1.0,13.159999999999998,
12,1,Wendy Williams,14.0,42417,0.06446403834691303,percent,False,0.312594,13.159999999999998,
12,1,Kendra Wilkinson,18.0,56765,0.08626924597113093,percent,False,0.292446,13.159999999999998,
12,2,Ralph Macchio,21.0,62616,0.0951613768796465,percent,False,0.265798,13.159999999999998,True
12,2,Chelsea Kane,18.0,49920,0.07586698932473196,percent,False,0.302214,13.159999999999998,True
12,2,Kirstie Alley,20.0,63249,0.09612313428902035,percent,False,0.482345,13.159999999999998,True
12,2,Hines Ward,23.0,70087,0.1065148003714049,percent,False,0.254362,13.159999999999998,True
12,2,Sugar Ray Leonard,17.0,46792,0.07111255612305097,percent,False,0.057633,13.159999999999998,True
12,2,Chris Jericho,23.0,64278,0.09768738105071095,percent,False,0.044868,13.159999999999998,True
12,2,Petra Nemcova,18.0,38983,0.059244856218224125,percent,False,0.043698,13.159999999999998,True
12,2,Mike Catherwood,17.0,42029,0.06387403418978063,percent,True,0.292446,13.159999999999998,True
12,2,Romeo,23.0,89243,0.13562722616581002,percent,False,1.0,13.159999999999998,True
12,2,Wendy Williams,17.0,72782,0.11061121301779848,percent,False,0.312594,13.159999999999998,True
12,2,Kendra Wilkinson,19.0,58020,0.08817643236982109,percent,False,0.292446,13.159999999999998,True
12,3,Ralph Macchio,21.0,65056,0.09886938182741681,percent,False,0.265798,13.16,True
12,3,Chelsea Kane,23.0,68188,0.1036298761523149,percent,False,0.302214,13.16,True
12,3,Kirstie Alley,21.0,68971,0.10481916751479786,percent,False,0.482345,13.16,True
12,3,Hines Ward,25.0,78083,0.11866642829407274,percent,False,0.254362,13.16,True
12,3,Sugar Ray Leonard,20.0,58887,0.08949347634169387,percent,False,0.057633,13.16,True
12,3,Chris Jericho,21.0,60646,0.0921671148236086,percent,False,0.044868,13.16,True
12,3,Petra Nemcova,25.0,58484,0.08888165710565232,percent,False,0.043698,13.16,True
12,3,Romeo,20.0,77896,0.11838236182635897,percent,False,1.0,13.16,True
12,3,Wendy Williams,15.0,47772,0.07260122911846612,percent,True,0.312594,13.16,True
12,3,Kendra Wilkinson,23.0,74018,0.1124893069956178,percent,False,0.292446,13.16,True
12,4,Ralph Macchio,25.0,79803,0.1212815051409271,percent,False,0.265798,13.16,True
12,4,Chelsea Kane,26.0,80148,0.1218053359913098,percent,False,0.302214,13.16,True
12,4,Kirstie Alley,22.0,76575,0.11637572654235631,percent,False,0.482345,13.16,True
12,4,Hines Ward,25.0,80072,0.12169060908748472,percent,False,0.254362,13.16,True
12,4,Sugar Ray Leonard,21.0,52420,0.07966500568950703,percent,True,0.057633,13.16,True
12,4,Chris Jericho,23.0,73290,0.11138224148870692,percent,False,0.044868,13.16,True
12,4,Petra Nemcova,23.0,67375,0.10239328595835379,percent,False,0.043698,13.16,True
12,4,Romeo,23.0,86315,0.13117800833805687,percent,False,1.0,13.16,True
12,4,Kendra Wilkinson,18.0,62002,0.09422828176329745,percent,False,0.292446,13.16,True
12,5,Ralph Macchio,22.0,74282,0.1128898419748025,percent,False,0.265798,13.16,True
12,5,Chelsea Kane,26.0,84013,0.1276791995520908,percent,False,0.302214,13.16,True
12,5,Kirstie Alley,23.0,82331,0.12512350679053574,percent,False,0.482345,13.16,True
12,5,Hines Ward,27.0,91911,0.1396822707660339,percent,False,0.254362,13.16,True
12,5,Chris Jericho,26.0,81836,0.12437116606074648,percent,False,0.044868,13.16,True
12,5,Petra Nemcova,22.0,56093,0.0852480542852181,percent,True,0.043698,13.16,True
12,5,Romeo,26.0,110369,0.16773357861982338,percent,False,1.0,13.16,True
12,5,Kendra Wilkinson,22.0,77165,0.11727238195074911,percent,False,0.292446,13.16,True
12,6,Ralph Macchio,24.0,84330,0.12816151191351244,percent,False,0.265798,13.159999999999998,True
12,6,Chelsea Kane,28.0,94155,0.1430932114936851,percent,False,0.302214,13.159999999999998,True
12,6,Kirstie Alley,26.0,96856,0.14719688373492434,percent,False,0.482345,13.159999999999998,True
12,6,Hines Ward,27.0,95649,0.1453635373297831,percent,False,0.254362,13.159999999999998,True
12,6,Chris Jericho,22.0,72062,0.10951742779882505,percent,True,0.044868,13.159999999999998,True
12,6,Romeo,28.0,123693,0.18798313683178233,percent,False,1.0,13.159999999999998,True
12,6,Kendra Wilkinson,25.0,91254,0.13868429089748763,percent,False,0.292446,13.159999999999998,True
12,7,Ralph Macchio,33.0,109609,0.16657951784145317,percent,False,0.265798,13.159999999999998,True
12,7,Chelsea Kane,32.0,101713,0.15457957072301468,percent,False,0.302214,13.159999999999998,True
12,7,Kirstie Alley,30.0,106315,0.16157361249008378,percent,False,0.482345,13.159999999999998,True
12,7,Hines Ward,33.0,110509,0.16794650942518846,percent,False,0.254362,13.159999999999998,True
12,7,Romeo,30.0,125284,0.1904007902347708,percent,False,1.0,13.159999999999998,True
12,7,Kendra Wilkinson,30.5,104569,0.15891999928548917,percent,True,0.292446,13.159999999999998,True
12,8,Ralph Macchio,23.0,124016,0.18847371425721876,percent,False,0.265798,13.16,True
12,8,Chelsea Kane,27.5,150261,0.2283595567587057,percent,False,0.302214,13.16,True
12,8,Kirstie Alley,26.5,142157,0.21604417188468597,percent,False,0.482345,13.16,True
12,8,Hines Ward,27.0,132736,0.20172580722717293,percent,False,0.254362,13.16,True
12,8,Romeo,26.0,108831,0.16539674987221675,percent,True,1.0,13.16,True
12,9,Ralph Macchio,24.0,134056,0.2037326644900013,percent,True,0.265798,13.16,True
12,9,Chelsea Kane,36.5,195111,0.2965219905641681,percent,False,0.302214,13.16,True
12,9,Kirstie Alley,27.0,159889,0.24299205557061018,percent,False,0.482345,13.16,True
12,9,Hines Ward,30.0,168944,0.2567532893752204,percent,False,0.254362,13.16,True
12,10,Chelsea Kane,29.666600000000003,222874,0.3387142997503875,percent,False,0.302214,13.160000000000002,
12,10,Kirstie Alley,27.999899999999997,211646,0.3216499076379949,percent,False,0.482345,13.160000000000002,
12,10,Hines Ward,29.666600000000003,223480,0.33963579261161764,percent,False,0.254362,13.160000000000002,
13,1,Elisabetta Canalis,15.0,134341,0.059987262108377286,percent,False,0.093136,44.79,True
13,1,David Arquette,18.0,184137,0.08222240992969837,percent,False,0.252417,44.79,True
13,1,Ricki Lake,20.0,184685,0.08246708129473819,percent,False,0.254584,44.79,True
13,1,J.R. Martinez,22.0,213837,0.09548414564093746,percent,False,0.170931,44.79,True
13,1,Metta World Peace (Ron),14.0,144658,0.06459382529603838,percent,True,0.254584,44.79,True
13,1,Hope Solo,21.0,264490,0.11810220501272072,percent,False,1.0,44.79,True
13,1,Chynna Phillips,22.0,213370,0.09527571615967337,percent,False,0.258487,44.79,True
13,1,Kristin Cavallari,19.0,190397,0.08501772661243905,percent,False,0.393453,44.79,True
13,1,Carson Kressley,17.0,165824,0.07404518113654178,percent,False,0.079771,44.79,True
13,1,Chaz Bono,17.0,213939,0.0955297475261028,percent,False,0.759486,44.79,True
13,1,Nancy Grace,16.0,161787,0.07224230568105125,percent,False,0.003893,44.79,True
13,1,Rob Kardashian,16.0,168035,0.07503239360168132,percent,False,0.315261,44.79,True
13,2,Elisabetta Canalis,21.0,131842,0.06574028359787565,percent,True,0.093136,40.11000000000001,True
13,2,David Arquette,18.0,178309,0.08890998807349523,percent,False,0.252417,40.11000000000001,True
13,2,Ricki Lake,23.0,182001,0.09075087555701539,percent,False,0.254584,40.11000000000001,True
13,2,J.R. Martinez,22.0,182411,0.09095533647133403,percent,False,0.170931,40.11000000000001,True
13,2,Hope Solo,19.0,207229,0.10333023852778969,percent,False,1.0,40.11000000000001,True
13,2,Chynna Phillips,21.0,172337,0.08593238363456066,percent,False,0.258487,40.11000000000001,True
13,2,Kristin Cavallari,22.0,189513,0.09449662132868829,percent,False,0.393453,40.11000000000001,True
13,2,Carson Kressley,18.0,158822,0.07919325542403727,percent,False,0.079771,40.11000000000001,True
13,2,Chaz Bono,17.0,234642,0.11699945278252352,percent,False,0.759486,40.11000000000001,True
13,2,Nancy Grace,21.0,179762,0.08963432464007333,percent,False,0.003893,40.11000000000001,True
13,2,Rob Kardashian,21.0,188632,0.09405723996260687,percent,False,0.315261,40.11000000000001,True
13,3,David Arquette,24.0,195911,0.09720215778345086,percent,False,0.252417,40.31,True
13,3,Ricki Lake,27.0,196636,0.09756195475182897,percent,False,0.254584,40.31,True
13,3,J.R. Martinez,26.0,201779,0.10011343556921411,percent,False,0.170931,40.31,True
13,3,Hope Solo,24.0,250332,0.12420364764654289,percent,False,1.0,40.31,True
13,3,Chynna Phillips,26.0,200632,0.09954451224084453,percent,False,0.258487,40.31,True
13,3,Kristin Cavallari,24.0,114484,0.056801716821890426,percent,True,0.393453,40.31,True
13,3,Carson Kressley,23.0,239377,0.11876812281853523,percent,False,0.079771,40.31,True
13,3,Chaz Bono,18.0,165509,0.0821181780651849,percent,False,0.759486,40.31,True
13,3,Nancy Grace,21.0,248521,0.12330475159163462,percent,False,0.003893,40.31,True
13,3,Rob Kardashian,24.0,202319,0.10038152271087342,percent,False,0.315261,40.31,True
13,4,David Arquette,23.0,177326,0.10779716659878416,percent,False,0.252417,32.900000000000006,True
13,4,Ricki Lake,29.0,210144,0.12774703381379204,percent,False,0.254584,32.900000000000006,True
13,4,J.R. Martinez,26.0,193036,0.11734723418385963,percent,False,0.170931,32.900000000000006,True
13,4,Hope Solo,24.0,226238,0.13753080308875848,percent,False,1.0,32.900000000000006,True
13,4,Chynna Phillips,21.0,144976,0.0881312300084922,percent,True,0.258487,32.900000000000006,True
13,4,Carson Kressley,20.0,152847,0.09291632907387852,percent,False,0.079771,32.900000000000006,True
13,4,Chaz Bono,21.0,193918,0.11788310795706256,percent,False,0.759486,32.900000000000006,True
13,4,Nancy Grace,21.0,156820,0.09533125482647789,percent,False,0.003893,32.900000000000006,True
13,4,Rob Kardashian,24.0,189695,0.1153158404488944,percent,False,0.315261,32.900000000000006,True
13,5,David Arquette,25.0,199219,0.12865265385100774,percent,False,0.252417,30.97,True
13,5,Ricki Lake,24.0,171036,0.11045286768236949,percent,False,0.254584,30.97,True
13,5,J.R. Martinez,28.0,211416,0.13652927109874113,percent,False,0.170931,30.97,True
13,5,Hope Solo,24.0,236369,0.15264377317403202,percent,False,1.0,30.97,True
13,5,Carson Kressley,19.0,144293,0.09318228102086622,percent,True,0.079771,30.97,True
13,5,Chaz Bono,21.0,207453,0.1339702388788902,percent,False,0.759486,30.97,True
13,5,Nancy Grace,22.0,173991,0.11236071925992348,percent,False,0.003893,30.97,True
13,5,Rob Kardashian,25.0,204724,0.13220819503416975,percent,False,0.315261,30.97,True
13,6,David Arquette,23.0,208947,0.13441458419816749,percent,False,0.252417,31.09,True
13,6,Ricki Lake,29.0,235610,0.15156662092292605,percent,False,0.254584,31.09,True
13,6,J.R. Martinez,29.0,249630,0.160585213882202,percent,False,0.170931,31.09,True
13,6,Hope Solo,20.0,224558,0.14445669117691468,percent,False,1.0,31.09,True
13,6,Chaz Bono,19.0,213980,0.1376519773258881,percent,True,0.759486,31.09,True
13,6,Nancy Grace,24.0,216388,0.13920117071184232,percent,False,0.003893,31.09,True
13,6,Rob Kardashian,22.0,205386,0.13212374178205955,percent,False,0.315261,31.09,True
13,7,David Arquette,23.5,232076,0.14730293923465318,percent,True,0.252417,31.51,True
13,7,Ricki Lake,26.5,247272,0.15694829929034143,percent,False,0.254584,31.51,True
13,7,J.R. Martinez,24.0,240520,0.1526625018912796,percent,False,0.170931,31.51,True
13,7,Hope Solo,25.0,329063,0.2088627187126528,percent,False,1.0,31.51,True
13,7,Nancy Grace,22.0,248208,0.15754246368568134,percent,False,0.003893,31.51,True
13,7,Rob Kardashian,25.5,278361,0.1766810771853917,percent,False,0.315261,31.51,True
13,8,Ricki Lake,26.0,289481,0.17635149121432556,percent,False,0.254584,32.83,True
13,8,J.R. Martinez,30.0,353891,0.21559020685093574,percent,False,0.170931,32.83,True
13,8,Hope Solo,26.0,400057,0.24371442398225393,percent,False,1.0,32.83,True
13,8,Nancy Grace,22.0,271829,0.16559779313935288,percent,True,0.003893,32.83,True
13,8,Rob Kardashian,25.5,326242,0.1987460848131319,percent,False,0.315261,32.83,True
