season,week,celebrity,total_score,estimated_votes,vote_share,method,is_eliminated,optimization_success
10,2,Chad Ochocinco,16.0,78109.12205921783,0.07810912205921783,percent,False,True
10,2,Evan Lysacek,24.0,120561.5384722318,0.12056153847223179,percent,False,True
10,2,Pamela Anderson,22.0,102921.32963458117,0.10292132963458117,percent,False,True
10,2,Nicole Scherzinger,28.0,134964.24168592907,0.13496424168592908,percent,False,True
10,2,Erin Andrews,23.0,111931.58544717435,0.11193158544717435,percent,False,True
10,2,Kate Gosselin,15.0,71708.20968872929,0.07170820968872929,percent,False,True
10,2,Jake Pavelka,20.0,99250.68986692687,0.09925068986692687,percent,False,True
10,3,Aiden Turner,20.0,100483.62448534445,0.10048362448534445,percent,False,True
10,3,Niecy Nash,21.0,105392.55599712102,0.10539255599712101,percent,False,True
10,3,Buzz Aldrin,13.0,63117.83049169088,0.06311783049169088,percent,True,True
10,3,Chad Ochocinco,20.0,98884.02617120433,0.09888402617120433,percent,False,True
10,3,Evan Lysacek,26.0,136304.16757332347,0.13630416757332348,percent,False,True
10,3,Pamela Anderson,21.0,98947.97091728788,0.09894797091728788,percent,False,True
10,3,Nicole Scherzinger,23.0,109567.17227530431,0.10956717227530431,percent,False,True
10,3,Erin Andrews,23.0,112634.03351804818,0.11263403351804818,percent,False,True
10,3,Kate Gosselin,15.0,69870.51678709184,0.06987051678709184,percent,False,True
10,3,Jake Pavelka,21.0,104798.1017835836,0.10479810178358359,percent,False,True
10,4,Aiden Turner,16.5,83997.74118121919,0.08399774118121918,percent,True,True
10,4,Niecy Nash,18.0,96233.28174433403,0.09623328174433403,percent,False,True
10,4,Chad Ochocinco,22.0,121876.18824074203,0.12187618824074203,percent,False,True
10,4,Evan Lysacek,26.0,149906.40868649157,0.14990640868649158,percent,False,True
10,4,Pamela Anderson,23.5,124499.6198192477,0.1244996198192477,percent,False,True
10,4,Nicole Scherzinger,25.0,133150.37253134872,0.13315037253134873,percent,False,True
10,4,Erin Andrews,19.5,101521.0355202986,0.10152103552029859,percent,False,True
10,4,Kate Gosselin,16.0,86693.16894267283,0.08669316894267283,percent,False,True
10,4,Jake Pavelka,19.0,102122.18333364533,0.10212218333364532,percent,False,True
10,5,Niecy Nash,18.0,102503.37100246112,0.10250337100246112,percent,False,True
10,5,Chad Ochocinco,18.0,101972.13463430059,0.10197213463430059,percent,False,True
10,5,Evan Lysacek,27.0,166894.48769771698,0.16689448769771698,percent,False,True
10,5,Pamela Anderson,21.0,115790.05260710958,0.11579005260710958,percent,False,True
10,5,Nicole Scherzinger,29.0,169335.8867011702,0.16933588670117022,percent,False,True
10,5,Erin Andrews,22.0,124959.07712536053,0.12495907712536053,percent,False,True
10,5,Kate Gosselin,15.0,81763.28164653433,0.08176328164653433,percent,True,True
10,5,Jake Pavelka,23.0,136781.70858534673,0.13678170858534672,percent,False,True
10,6,Niecy Nash,25.9998,124397.21046784564,0.12439721046784565,percent,False,True
10,6,Chad Ochocinco,30.999899999999997,152834.83308735187,0.15283483308735188,percent,False,True
10,6,Evan Lysacek,27.0,130279.9201499506,0.1302799201499506,percent,False,True
10,6,Pamela Anderson,29.9998,138670.9911944762,0.1386709911944762,percent,False,True
10,6,Nicole Scherzinger,35.9999,171343.82314861938,0.17134382314861937,percent,False,True
10,6,Erin Andrews,34.0,164463.97531264948,0.16446397531264947,percent,False,True
10,6,Jake Pavelka,24.999899999999997,118009.24663910693,0.11800924663910693,percent,True,True
10,7,Niecy Nash,24.5,162508.54512074,0.16250854512073998,percent,False,True
10,7,Chad Ochocinco,26.0,171463.9731313823,0.1714639731313823,percent,False,True
10,7,Evan Lysacek,27.0,180506.5011493617,0.1805065011493617,percent,False,True
10,7,Pamela Anderson,25.5,156077.67623364957,0.15607767623364957,percent,True,True
10,7,Nicole Scherzinger,27.0,168096.752565089,0.168096752565089,percent,False,True
10,7,Erin Andrews,25.5,161346.55179977734,0.16134655179977733,percent,False,True
10,8,Niecy Nash,21.5,168609.50967718384,0.16860950967718386,percent,True,True
10,8,Chad Ochocinco,22.5,177140.67605642308,0.17714067605642309,percent,False,True
10,8,Evan Lysacek,26.5,216892.88022355584,0.21689288022355585,percent,False,True
10,8,Nicole Scherzinger,29.5,229722.00568960837,0.22972200568960838,percent,False,True
10,8,Erin Andrews,26.5,207634.92835322878,0.20763492835322878,percent,False,True
10,9,Chad Ochocinco,26.0,231814.5477852309,0.23181454778523092,percent,True,True
10,9,Evan Lysacek,29.5,271400.1353513361,0.2714001353513361,percent,False,True
10,9,Nicole Scherzinger,29.5,252741.17074498502,0.25274117074498503,percent,False,True
10,9,Erin Andrews,28.0,244044.14611844782,0.24404414611844782,percent,False,True
10,10,Evan Lysacek,26.888699999999996,327970.4288100294,0.3279704288100294,percent,False,
10,10,Nicole Scherzinger,28.7777,346863.3641436877,0.34686336414368774,percent,False,
10,10,Erin Andrews,26.9998,325166.2070462829,0.3251662070462829,percent,False,
11,1,David Hasselhoff,15.0,16158.337562968125,0.016158337562968125,percent,True,True
11,1,Florence Henderson,18.0,102836.9554728821,0.10283695547288209,percent,False,True
11,1,Kyle Massey,23.0,153.59431122034925,0.00015359431122034925,percent,False,True
11,1,Jennifer Grey,24.0,3217.9928483021304,0.00321799284830213,percent,False,True
11,1,Rick Fox,22.0,80820.17176385617,0.08082017176385617,percent,False,True
11,1,Kurt Warner,19.0,146635.90204742888,0.14663590204742888,percent,False,True
11,1,Margaret Cho,15.0,173556.3920672543,0.1735563920672543,percent,False,True
11,1,Michael Bolton,16.0,169127.5364241036,0.1691275364241036,percent,False,True
11,1,Brandy,23.0,73568.2781279664,0.0735682781279664,percent,False,True
11,1,The Situation,15.0,65634.43495371887,0.06563443495371887,percent,False,True
11,1,Audrina Patridge,19.0,111614.80996439359,0.11161480996439359,percent,False,True
11,1,Bristol Palin,18.0,56675.59445590547,0.05667559445590547,percent,False,True
11,2,Florence Henderson,19.0,89282.70687655114,0.08928270687655114,percent,False,True
11,2,Kyle Massey,22.0,103244.21766884606,0.10324421766884606,percent,False,True
11,2,Jennifer Grey,24.0,107630.0309262948,0.1076300309262948,percent,False,True
11,2,Rick Fox,21.0,95852.49019966031,0.09585249019966031,percent,False,True
11,2,Kurt Warner,21.0,96439.37147664241,0.0964393714766424,percent,False,True
11,2,Margaret Cho,18.0,82971.07178222909,0.0829710717822291,percent,False,True
11,2,Michael Bolton,12.0,47956.584978022205,0.04795658497802221,percent,True,True
11,2,Brandy,21.0,92430.18473805963,0.09243018473805963,percent,False,True
11,2,The Situation,18.0,79201.10579525454,0.07920110579525454,percent,False,True
11,2,Audrina Patridge,23.0,106686.12671421465,0.10668612671421465,percent,False,True
11,2,Bristol Palin,22.0,98306.10884422513,0.09830610884422514,percent,False,True
11,3,Florence Henderson,20.0,93186.037307722,0.093186037307722,percent,False,True
11,3,Kyle Massey,23.0,106876.87467564132,0.10687687467564132,percent,False,True
11,3,Jennifer Grey,24.0,105629.51521827749,0.10562951521827749,percent,False,True
11,3,Rick Fox,24.0,110419.44452240354,0.11041944452240354,percent,False,True
11,3,Kurt Warner,23.0,105564.1469039859,0.1055641469039859,percent,False,True
11,3,Margaret Cho,18.0,81428.89130543401,0.08142889130543401,percent,True,True
11,3,Brandy,24.0,106477.04232430941,0.1064770423243094,percent,False,True
11,3,The Situation,20.0,88204.76666301563,0.08820476666301563,percent,False,True
11,3,Audrina Patridge,26.0,121298.20777779745,0.12129820777779744,percent,False,True
11,3,Bristol Palin,19.0,80915.07330141329,0.08091507330141329,percent,False,True
11,4,Florence Henderson,17.5,100380.55153322972,0.10038055153322972,percent,False,True
11,4,Kyle Massey,20.0,114270.83663772934,0.11427083663772934,percent,False,True
11,4,Jennifer Grey,28.0,160698.01200587853,0.16069801200587852,percent,False,True
11,4,Rick Fox,19.5,108823.49547467657,0.10882349547467657,percent,False,True
11,4,Kurt Warner,17.0,92869.00975790039,0.0928690097579004,percent,False,True
11,4,Brandy,24.0,134630.99297152925,0.13463099297152925,percent,False,True
11,4,The Situation,14.0,72694.03460823136,0.07269403460823136,percent,True,True
11,4,Audrina Patridge,23.0,132388.06657736382,0.13238806657736382,percent,False,True
11,4,Bristol Palin,16.0,83245.00043346123,0.08324500043346122,percent,False,True
11,5,Florence Henderson,21.0,84242.9577396109,0.0842429577396109,percent,True,True
11,5,Kyle Massey,20.0,146394.33695961916,0.14639433695961918,percent,False,True
11,5,Jennifer Grey,25.0,132837.78250039273,0.13283778250039271,percent,False,True
11,5,Rick Fox,24.0,132392.6989263602,0.1323926989263602,percent,False,True
11,5,Kurt Warner,24.0,132978.90572700012,0.13297890572700014,percent,False,True
11,5,Brandy,27.0,142990.66883095092,0.1429906688309509,percent,False,True
11,5,Audrina Patridge,23.0,127436.16914810696,0.12743616914810696,percent,False,True
11,5,Bristol Palin,18.0,100726.48016795897,0.10072648016795897,percent,False,True
11,6,Kyle Massey,29.999899999999997,154259.9619836816,0.1542599619836816,percent,False,True
11,6,Jennifer Grey,29.0,139537.9871695957,0.1395379871695957,percent,False,True
11,6,Rick Fox,30.0,151522.65261594957,0.15152265261594958,percent,False,True
11,6,Kurt Warner,21.9999,143138.44222805483,0.14313844222805483,percent,False,True
11,6,Brandy,35.9999,180944.5249863313,0.1809445249863313,percent,False,True
11,6,Audrina Patridge,31.9998,94829.55190813949,0.09482955190813949,percent,True,True
11,6,Bristol Palin,27.9998,135766.87910824752,0.13576687910824753,percent,False,True
11,7,Kyle Massey,33.5,170021.291054638,0.17002129105463798,percent,False,True
11,7,Jennifer Grey,36.5,176767.3788250052,0.1767673788250052,percent,False,True
11,7,Rick Fox,34.5,141751.9701083446,0.1417519701083446,percent,True,True
11,7,Kurt Warner,35.0,176783.77185954162,0.1767837718595416,percent,False,True
11,7,Brandy,36.5,178144.1442593337,0.1781441442593337,percent,False,True
11,7,Bristol Palin,32.5,156531.44389313692,0.15653144389313692,percent,False,True
11,8,Kyle Massey,28.0,221362.62665051047,0.22136262665051049,percent,False,True
11,8,Jennifer Grey,28.5,212221.67531365395,0.21222167531365396,percent,False,True
11,8,Kurt Warner,24.0,174326.00739717038,0.17432600739717038,percent,True,True
11,8,Brandy,28.5,204802.22931518217,0.20480222931518216,percent,False,True
11,8,Bristol Palin,23.5,187287.46132348297,0.18728746132348298,percent,False,True
11,9,Kyle Massey,29.0,240601.8255978738,0.2406018255978738,percent,False,True
11,9,Jennifer Grey,30.0,285373.97419761395,0.28537397419761396,percent,False,True
11,9,Brandy,28.5,228164.1457481082,0.2281641457481082,percent,True,True
11,9,Bristol Palin,26.5,245860.05445640406,0.24586005445640405,percent,False,True
11,10,Kyle Massey,27.333199999999998,332417.8955515826,0.33241789555158263,percent,False,
11,10,Jennifer Grey,30.0,362738.24873221817,0.36273824873221816,percent,False,
11,10,Bristol Palin,25.666600000000003,304843.85571619915,0.30484385571619915,percent,False,
12,1,Ralph Macchio,24.0,119829.83892711671,0.11982983892711671,percent,False,
12,1,Chelsea Kane,21.0,102147.01789432488,0.10214701789432487,percent,False,
12,1,Kirstie Alley,23.0,113824.38714028575,0.11382438714028575,percent,False,
12,1,Hines Ward,21.0,103059.83547081467,0.10305983547081467,percent,False,
12,1,Sugar Ray Leonard,17.0,81184.94705546284,0.08118494705546284,percent,False,
12,1,Chris Jericho,19.0,91976.78776905546,0.09197678776905546,percent,False,
12,1,Petra Nemcova,18.0,84366.3120290667,0.08436631202906669,percent,False,
12,1,Mike Catherwood,13.0,60646.17845733225,0.06064617845733225,percent,False,
12,1,Romeo,19.0,91399.02475043321,0.09139902475043321,percent,False,
12,1,Wendy Williams,14.0,64929.40162082288,0.06492940162082288,percent,False,
12,1,Kendra Wilkinson,18.0,86636.26888528462,0.08663626888528461,percent,False,
12,2,Ralph Macchio,21.0,98835.23800749691,0.09883523800749691,percent,False,True
12,2,Chelsea Kane,18.0,80407.5052369286,0.0804075052369286,percent,False,True
12,2,Kirstie Alley,20.0,92397.13793986119,0.09239713793986119,percent,False,True
12,2,Hines Ward,23.0,110668.18792889672,0.11066818792889672,percent,False,True
12,2,Sugar Ray Leonard,17.0,76980.02573626013,0.07698002573626013,percent,False,True
12,2,Chris Jericho,23.0,110775.50826776768,0.11077550826776768,percent,False,True
12,2,Petra Nemcova,18.0,77769.8842930964,0.0777698842930964,percent,False,True
12,2,Mike Catherwood,17.0,76980.01743120821,0.0769800174312082,percent,True,True
12,2,Romeo,23.0,108518.43218351563,0.10851843218351563,percent,False,True
12,2,Wendy Williams,17.0,77824.59122125835,0.07782459122125834,percent,False,True
12,2,Kendra Wilkinson,19.0,88843.47175371008,0.08884347175371007,percent,False,True
12,3,Ralph Macchio,21.0,98521.79653048427,0.09852179653048426,percent,False,True
12,3,Chelsea Kane,23.0,107202.46292552003,0.10720246292552002,percent,False,True
12,3,Kirstie Alley,21.0,97571.36140698064,0.09757136140698064,percent,False,True
12,3,Hines Ward,25.0,122110.83595892122,0.12211083595892122,percent,False,True
12,3,Sugar Ray Leonard,20.0,94094.93163377809,0.09409493163377809,percent,False,True
12,3,Chris Jericho,21.0,99161.34727334423,0.09916134727334423,percent,False,True
12,3,Petra Nemcova,25.0,112429.27145897686,0.11242927145897685,percent,False,True
12,3,Romeo,20.0,91581.08137339691,0.0915810813733969,percent,False,True
12,3,Wendy Williams,15.0,66081.98415027237,0.06608198415027237,percent,True,True
12,3,Kendra Wilkinson,23.0,111244.92728832546,0.11124492728832545,percent,False,True
12,4,Ralph Macchio,25.0,118353.00921984644,0.11835300921984644,percent,False,True
12,4,Chelsea Kane,26.0,121846.30032030147,0.12184630032030147,percent,False,True
12,4,Kirstie Alley,22.0,98362.92528411794,0.09836292528411794,percent,False,True
12,4,Hines Ward,25.0,118763.86492732495,0.11876386492732495,percent,False,True
12,4,Sugar Ray Leonard,21.0,80994.39121116414,0.08099439121116414,percent,True,True
12,4,Chris Jericho,23.0,127524.42134512088,0.12752442134512088,percent,False,True
12,4,Petra Nemcova,23.0,116287.67570221346,0.11628767570221346,percent,False,True
12,4,Romeo,23.0,122309.91290212984,0.12230991290212985,percent,False,True
12,4,Kendra Wilkinson,18.0,95557.49908778087,0.09555749908778087,percent,False,True
12,5,Ralph Macchio,22.0,112427.07925334887,0.11242707925334887,percent,False,True
12,5,Chelsea Kane,26.0,134027.50096406287,0.13402750096406288,percent,False,True
12,5,Kirstie Alley,23.0,117443.0054652251,0.1174430054652251,percent,False,True
12,5,Hines Ward,27.0,144529.75064372597,0.14452975064372597,percent,False,True
12,5,Chris Jericho,26.0,138274.41350072832,0.13827441350072833,percent,False,True
12,5,Petra Nemcova,22.0,104076.61181467045,0.10407661181467046,percent,True,True
12,5,Romeo,26.0,135404.26138134848,0.13540426138134848,percent,False,True
12,5,Kendra Wilkinson,22.0,113817.37697688991,0.11381737697688991,percent,False,True
12,6,Ralph Macchio,24.0,131963.48119680514,0.13196348119680515,percent,False,True
12,6,Chelsea Kane,28.0,154900.24418226857,0.15490024418226855,percent,False,True
12,6,Kirstie Alley,26.0,143866.05452735026,0.14386605452735027,percent,False,True
12,6,Hines Ward,27.0,152824.79284712608,0.15282479284712608,percent,False,True
12,6,Chris Jericho,22.0,119651.34554765138,0.11965134554765137,percent,True,True
12,6,Romeo,28.0,156491.41407862588,0.15649141407862588,percent,False,True
12,6,Kendra Wilkinson,25.0,140302.66762017264,0.14030266762017263,percent,False,True
12,7,Ralph Macchio,33.0,179864.60192620265,0.17986460192620266,percent,False,True
12,7,Chelsea Kane,32.0,169248.46903263655,0.16924846903263654,percent,False,True
12,7,Kirstie Alley,30.0,159141.08907530952,0.15914108907530952,percent,False,True
12,7,Hines Ward,33.0,180838.58998340118,0.1808385899834012,percent,False,True
12,7,Romeo,30.0,158387.86018499947,0.15838786018499948,percent,False,True
12,7,Kendra Wilkinson,30.5,152519.38979745063,0.15251938979745064,percent,True,True
12,8,Ralph Macchio,23.0,222886.39170289022,0.22288639170289024,percent,False,True
12,8,Chelsea Kane,27.5,206683.4521388378,0.2066834521388378,percent,False,True
12,8,Kirstie Alley,26.5,174044.80298709622,0.1740448029870962,percent,False,True
12,8,Hines Ward,27.0,238877.48434578374,0.23887748434578374,percent,False,True
12,8,Romeo,26.0,157507.86882539195,0.15750786882539194,percent,True,True
12,9,Ralph Macchio,24.0,197303.49747881066,0.19730349747881065,percent,True,True
12,9,Chelsea Kane,36.5,318342.7196439229,0.31834271964392286,percent,False,True
12,9,Kirstie Alley,27.0,225064.94302985823,0.22506494302985822,percent,False,True
12,9,Hines Ward,30.0,259288.8398474084,0.2592888398474084,percent,False,True
12,10,Chelsea Kane,29.666600000000003,339043.43444419384,0.3390434344441938,percent,False,
12,10,Kirstie Alley,27.999899999999997,318840.467375219,0.318840467375219,percent,False,
12,10,Hines Ward,29.666600000000003,342116.0981805872,0.34211609818058725,percent,False,
13,1,Elisabetta Canalis,15.0,64910.4101529499,0.0649104101529499,percent,False,True
13,1,David Arquette,18.0,83556.5409348485,0.0835565409348485,percent,False,True
13,1,Ricki Lake,20.0,90394.8183442911,0.0903948183442911,percent,False,True
13,1,J.R. Martinez,22.0,105260.38005146473,0.10526038005146474,percent,False,True
13,1,Metta World Peace (Ron),14.0,62074.85219191233,0.06207485219191233,percent,True,True
13,1,Hope Solo,21.0,98137.22569848695,0.09813722569848694,percent,False,True
13,1,Chynna Phillips,22.0,103572.64749687731,0.10357264749687731,percent,False,True
13,1,Kristin Cavallari,19.0,86179.7394784701,0.0861797394784701,percent,False,True
13,1,Carson Kressley,17.0,78623.41190162022,0.07862341190162021,percent,False,True
13,1,Chaz Bono,17.0,79248.69775834758,0.07924869775834759,percent,False,True
13,1,Nancy Grace,16.0,75377.22761185946,0.07537722761185946,percent,False,True
13,1,Rob Kardashian,16.0,72664.048378872,0.072664048378872,percent,False,True
13,2,Elisabetta Canalis,21.0,56419.29024706801,0.056419290247068016,percent,True,True
13,2,David Arquette,18.0,83700.6071512463,0.08370060715124629,percent,False,True
13,2,Ricki Lake,23.0,100646.06139589366,0.10064606139589366,percent,False,True
13,2,J.R. Martinez,22.0,99360.26541729551,0.0993602654172955,percent,False,True
13,2,Hope Solo,19.0,120219.23511542,0.12021923511542,percent,False,True
13,2,Chynna Phillips,21.0,93664.83666155858,0.09366483666155859,percent,False,True
13,2,Kristin Cavallari,22.0,97387.08577695665,0.09738708577695665,percent,False,True
13,2,Carson Kressley,18.0,79826.35830736335,0.07982635830736334,percent,False,True
13,2,Chaz Bono,17.0,74356.51213206412,0.07435651213206412,percent,False,True
13,2,Nancy Grace,21.0,98659.84887630417,0.09865984887630416,percent,False,True
13,2,Rob Kardashian,21.0,95759.89891882973,0.09575989891882973,percent,False,True
13,3,David Arquette,24.0,108546.61669619779,0.10854661669619779,percent,False,True
13,3,Ricki Lake,27.0,118587.73531897862,0.11858773531897862,percent,False,True
13,3,J.R. Martinez,26.0,117759.35422989419,0.11775935422989418,percent,False,True
13,3,Hope Solo,24.0,106107.32651653414,0.10610732651653414,percent,False,True
13,3,Chynna Phillips,26.0,115971.60737346689,0.11597160737346689,percent,False,True
13,3,Kristin Cavallari,24.0,48995.392667463835,0.04899539266746383,percent,True,True
13,3,Carson Kressley,23.0,104207.53709641022,0.10420753709641022,percent,False,True
13,3,Chaz Bono,18.0,74311.85375948086,0.07431185375948086,percent,False,True
13,3,Nancy Grace,21.0,96795.30876386802,0.09679530876386802,percent,False,True
13,3,Rob Kardashian,24.0,108717.26757770553,0.10871726757770553,percent,False,True
13,4,David Arquette,23.0,111715.2179402849,0.1117152179402849,percent,False,True
13,4,Ricki Lake,29.0,133666.23795149504,0.13366623795149504,percent,False,True
13,4,J.R. Martinez,26.0,124177.30139262663,0.12417730139262663,percent,False,True
13,4,Hope Solo,24.0,114028.12958715249,0.1140281295871525,percent,False,True
13,4,Chynna Phillips,21.0,92626.30605003024,0.09262630605003024,percent,True,True
13,4,Carson Kressley,20.0,97410.99595349951,0.09741099595349952,percent,False,True
13,4,Chaz Bono,21.0,104152.12042138804,0.10415212042138804,percent,False,True
13,4,Nancy Grace,21.0,105920.79257429614,0.10592079257429614,percent,False,True
13,4,Rob Kardashian,24.0,116302.89812922699,0.11630289812922699,percent,False,True
13,5,David Arquette,25.0,134886.60637789068,0.13488660637789068,percent,False,True
13,5,Ricki Lake,24.0,122447.0715232549,0.1224470715232549,percent,False,True
13,5,J.R. Martinez,28.0,153015.2533325085,0.15301525333250848,percent,False,True
13,5,Hope Solo,24.0,125375.15534282375,0.12537515534282376,percent,False,True
13,5,Carson Kressley,19.0,97792.34786296074,0.09779234786296075,percent,True,True
13,5,Chaz Bono,21.0,111148.58898769646,0.11114858898769646,percent,False,True
13,5,Nancy Grace,22.0,120223.88807084665,0.12022388807084665,percent,False,True
13,5,Rob Kardashian,25.0,135111.0885020183,0.1351110885020183,percent,False,True
13,6,David Arquette,23.0,138063.72084264547,0.13806372084264548,percent,False,True
13,6,Ricki Lake,29.0,173835.2564685001,0.1738352564685001,percent,False,True
13,6,J.R. Martinez,29.0,180546.0693396529,0.1805460693396529,percent,False,True
13,6,Hope Solo,20.0,113961.81076464402,0.11396181076464403,percent,False,True
13,6,Chaz Bono,19.0,111509.14184925964,0.11150914184925964,percent,True,True
13,6,Nancy Grace,24.0,150974.0809280909,0.1509740809280909,percent,False,True
13,6,Rob Kardashian,22.0,131109.91980720698,0.131109919807207,percent,False,True
13,7,David Arquette,23.5,152110.6523095126,0.1521106523095126,percent,True,True
13,7,Ricki Lake,26.5,170118.43945135275,0.17011843945135274,percent,False,True
13,7,J.R. Martinez,24.0,162831.3322170491,0.1628313322170491,percent,False,True
13,7,Hope Solo,25.0,168741.04378813104,0.16874104378813104,percent,False,True
13,7,Nancy Grace,22.0,162349.56019707382,0.16234956019707383,percent,False,True
13,7,Rob Kardashian,25.5,183848.97203688064,0.18384897203688064,percent,False,True
13,8,Ricki Lake,26.0,193218.2272826631,0.1932182272826631,percent,False,True
13,8,J.R. Martinez,30.0,238273.50677879344,0.23827350677879344,percent,False,True
13,8,Hope Solo,26.0,197838.6657946997,0.1978386657946997,percent,False,True
13,8,Nancy Grace,22.0,172335.96959868836,0.17233596959868835,percent,True,True
13,8,Rob Kardashian,25.5,198333.63054515526,0.19833363054515527,percent,False,True
13,9,Ricki Lake,33.4999,281368.45863587386,0.28136845863587384,percent,False,True
13,9,J.R. Martinez,28.0,235647.59488349577,0.23564759488349576,percent,False,True
13,9,Hope Solo,24.4998,197916.19224389578,0.19791619224389578,percent,True,True
13,9,Rob Kardashian,32.4998,285067.7542367345,0.28506775423673447,percent,False,True
13,10,Ricki Lake,27.999899999999997,328203.36267263663,0.3282033626726366,percent,False,
13,10,J.R. Martinez,28.1665,334181.37009035243,0.3341813700903524,percent,False,
13,10,Rob Kardashian,28.333199999999998,337615.26723701094,0.33761526723701096,percent,False,
14,1,William Levy,24.0,90032.84868917924,0.09003284868917924,percent,False,
14,1,Jack Wagner,23.0,85928.12004619351,0.0859281200461935,percent,False,
14,1,Sherri Sheperd,23.0,84883.7099620722,0.0848837099620722,percent,False,
14,1,Jaleel White,26.0,98605.95745299857,0.09860595745299856,percent,False,
14,1,Roshon Fegan,23.0,85626.53039953625,0.08562653039953624,percent,False,
14,1,Melissa Gilbert,20.0,72688.05787546045,0.07268805787546045,percent,False,
14,1,Martina Navratilova,20.0,72886.87653005132,0.07288687653005131,percent,False,
14,1,Donald Driver,21.0,77406.40569437582,0.07740640569437582,percent,False,
14,1,Gavin DeGraw,20.0,72461.61288839804,0.07246161288839804,percent,False,
14,1,Gladys Knight,23.0,86231.18646023187,0.08623118646023187,percent,False,
14,1,Katherine Jenkins,26.0,97035.23264758044,0.09703523264758045,percent,False,
14,1,Maria Menounos,21.0,76213.46135392241,0.0762134613539224,percent,False,
14,2,William Levy,25.0,96347.98999145986,0.09634798999145987,percent,False,True
14,2,Jack Wagner,21.0,78635.20325431423,0.07863520325431422,percent,False,True
14,2,Sherri Sheperd,23.0,84195.40558093415,0.08419540558093415,percent,False,True
14,2,Jaleel White,22.0,82560.21424916257,0.08256021424916257,percent,False,True
14,2,Roshon Fegan,26.0,100432.31575948483,0.10043231575948483,percent,False,True
14,2,Melissa Gilbert,20.0,72209.42743257202,0.07220942743257201,percent,False,True
14,2,Martina Navratilova,17.0,59949.73132674865,0.059949731326748655,percent,True,True
14,2,Donald Driver,24.0,92050.4018976862,0.0920504018976862,percent,False,True
14,2,Gavin DeGraw,21.0,75778.66391121825,0.07577866391121825,percent,False,True
14,2,Gladys Knight,19.0,70546.07676881558,0.07054607676881558,percent,False,True
14,2,Katherine Jenkins,26.0,95476.03337125557,0.09547603337125557,percent,False,True
14,2,Maria Menounos,25.0,91818.53645634826,0.09181853645634826,percent,False,True
14,3,William Levy,28.0,107224.76104021544,0.10722476104021544,percent,False,True
14,3,Jack Wagner,24.0,78098.38252155618,0.07809838252155618,percent,True,True
14,3,Sherri Sheperd,24.0,87526.65211465149,0.0875266521146515,percent,False,True
14,3,Jaleel White,25.0,91321.33583892109,0.09132133583892109,percent,False,True
14,3,Roshon Fegan,25.0,86218.07391942872,0.08621807391942872,percent,False,True
14,3,Melissa Gilbert,24.0,92730.62353242755,0.09273062353242754,percent,False,True
14,3,Donald Driver,26.0,93352.27342810524,0.09335227342810525,percent,False,True
14,3,Gavin DeGraw,24.0,78098.4801188676,0.07809848011886761,percent,False,True
14,3,Gladys Knight,24.0,85737.64563951404,0.08573764563951404,percent,False,True
14,3,Katherine Jenkins,29.0,105650.30938774125,0.10565030938774124,percent,False,True
14,3,Maria Menounos,27.0,94041.46245857126,0.09404146245857126,percent,False,True
14,4,William Levy,22.0,96958.87592627876,0.09695887592627876,percent,False,True
14,4,Sherri Sheperd,21.0,84003.5593183427,0.08400355931834269,percent,True,True
14,4,Jaleel White,22.0,96883.15358143373,0.09688315358143372,percent,False,True
14,4,Roshon Fegan,26.0,112657.35650916133,0.11265735650916132,percent,False,True
14,4,Melissa Gilbert,22.0,95469.8208411923,0.0954698208411923,percent,False,True
14,4,Donald Driver,27.0,117593.90330212815,0.11759390330212816,percent,False,True
14,4,Gavin DeGraw,23.0,98612.62671976842,0.09861262671976842,percent,False,True
14,4,Gladys Knight,20.0,88295.4059031702,0.0882954059031702,percent,False,True
14,4,Katherine Jenkins,24.0,100565.22196323695,0.10056522196323696,percent,False,True
14,4,Maria Menounos,26.0,108960.07593528755,0.10896007593528755,percent,False,True
14,5,William Levy,29.0,135342.66686128694,0.13534266686128693,percent,False,True
14,5,Jaleel White,24.0,107735.68275019793,0.10773568275019793,percent,False,True
14,5,Roshon Fegan,26.0,118063.5834147876,0.1180635834147876,percent,False,True
14,5,Melissa Gilbert,21.0,90004.3591802877,0.09000435918028771,percent,False,True
14,5,Donald Driver,27.0,124638.20901988153,0.12463820901988153,percent,False,True
14,5,Gavin DeGraw,19.0,79000.63735908346,0.07900063735908346,percent,True,True
14,5,Gladys Knight,22.0,98882.22869139934,0.09888222869139934,percent,False,True
14,5,Katherine Jenkins,29.0,127951.8092945548,0.1279518092945548,percent,False,True
14,5,Maria Menounos,27.0,118380.82342852064,0.11838082342852065,percent,False,True
14,6,William Levy,36.0,144426.8525121838,0.1444268525121838,percent,False,True
14,6,Jaleel White,36.9998,149098.45513066184,0.14909845513066183,percent,False,True
14,6,Roshon Fegan,27.9998,106233.54441197183,0.10623354441197183,percent,False,True
14,6,Melissa Gilbert,30.0,113677.28946380848,0.11367728946380848,percent,False,True
14,6,Donald Driver,33.9999,135305.56652659073,0.13530556652659073,percent,False,True
14,6,Gladys Knight,24.0,90363.35208561349,0.09036335208561348,percent,True,True
14,6,Katherine Jenkins,38.9999,150304.79638261136,0.15030479638261135,percent,False,True
14,6,Maria Menounos,29.999899999999997,110590.14348655847,0.11059014348655848,percent,False,True
